listing_id,price,nbhood_full,description,room_type,host_name,last_review,borough,neighborhood
20676841,55,"Staten Island, Rosebank",Private room 15 MINS AWAY FROM FERRY by bus,private room,Mimi,June 24 2019,Staten Island,Rosebank
20678169,150,"Brooklyn, Bushwick",2 beautiful rooms in sunlit Bushwick loft,private room,Johnny,May 27 2019,Brooklyn,Bushwick
20678183,100,"Manhattan, East Harlem",Great room in the heart of Manhattan !,private room,Aurélie,July 01 2019,Manhattan,East Harlem
20678724,129,"Brooklyn, Bedford-Stuyvesant",2 Bedroom Garden Suite (3 Minutes From Train),entire home/apt,Chyanne & Jermaine,July 02 2019,Brooklyn,Bedford-Stuyvesant
20678802,138,"Manhattan, Little Italy",Beautiful One Bedroom in Little Italy Soho,entire home/apt,Richard,June 15 2019,Manhattan,Little Italy
20678811,40,"Brooklyn, East Flatbush",Flatbush Comfy Room (Rm# 2),private room,Hyacinth,June 12 2019,Brooklyn,East Flatbush
20678858,35,"Queens, Arverne","One B/R (1 Guest) Near Beach, A & air trains, JFK",private room,Trudy,June 25 2019,Queens,Arverne
20679072,50,"Queens, Arverne","One B/R (1-2Gsts) near beach, JFK, A & Air trains",private room,Trudy,June 27 2019,Queens,Arverne
20679134,40,"Brooklyn, East Flatbush",Warm Secluded Room in Flatbush (Rm# 1),private room,Hyacinth,June 23 2019,Brooklyn,East Flatbush
20679388,115,"Manhattan, Midtown",SPECTACULAR Midtown East location!,private room,Js,June 23 2019,Manhattan,Midtown
20679396,80,"Queens, Flushing",ÊóÖÂÆ¢‰πãÂÆ∂,entire home/apt,Queen,June 30 2019,Queens,Flushing
20680045,48,"Brooklyn, Bedford-Stuyvesant",Private Room for 1 guest with air conditioner,private room,Prime,June 22 2019,Brooklyn,Bedford-Stuyvesant
20682663,175,"Manhattan, Inwood",Contemporary style 1 bedroom Apt in Manhattan.,entire home/apt,Jade,June 23 2019,Manhattan,Inwood
20685563,50,"Brooklyn, Cypress Hills",Bright & Airy in Highland Park,entire home/apt,Graziella,March 16 2019,Brooklyn,Cypress Hills
20686134,80,"Bronx, Pelham Bay",Hideaway Studio,entire home/apt,Brian,June 19 2019,Bronx,Pelham Bay
20688175,125,"Brooklyn, Crown Heights","Luxurious, Spacious, Ensuite Bath, Nice Hosts too",private room,Connie,June 29 2019,Brooklyn,Crown Heights
20688422,130,"Brooklyn, Prospect-Lefferts Gardens",Giant 1br pre-war apartment in Flatbush / Lefferts,entire home/apt,Lauren,May 20 2019,Brooklyn,Prospect-Lefferts Gardens
20688524,104,"Manhattan, East Harlem",1630 Madison Avenue 4C,entire home/apt,Maria Teresa,April 27 2019,Manhattan,East Harlem
20688624,225,"Manhattan, Chelsea",Luxury Alcove Studio in Chelsea,entire home/apt,Ryan,July 01 2019,Manhattan,Chelsea
20689395,114,"Brooklyn, Clinton Hill",Calm Brownstone Charm in Clinton Hill,entire home/apt,Johanna,May 07 2019,Brooklyn,Clinton Hill
20689426,130,"Brooklyn, Bedford-Stuyvesant",Sunny and spacious Brooklyn loft,entire home/apt,Will,June 05 2019,Brooklyn,Bedford-Stuyvesant
20689498,230,"Brooklyn, Park Slope",Historic Brownstone-newly completed renovation,entire home/apt,Andy,May 20 2019,Brooklyn,Park Slope
20692462,75,"Brooklyn, Fort Greene",Fort Greene Jamaican vibes !,private room,Bels,May 14 2019,Brooklyn,Fort Greene
20695930,89,"Manhattan, Harlem",Artistic Historical Harlem! PrivateRm Quiet Haven!,private room,Lidia,June 30 2019,Manhattan,Harlem
20696496,159,"Brooklyn, Bedford-Stuyvesant",The Consuello,entire home/apt,George,May 19 2019,Brooklyn,Bedford-Stuyvesant
20697910,165,"Brooklyn, Crown Heights",SUNNY COZY PLACE,entire home/apt,Wesly/Jessica,April 15 2019,Brooklyn,Crown Heights
20698073,129,"Brooklyn, Clinton Hill","Hip Modern Brooklyn Studio, Minutes to Manhattan!",entire home/apt,Gary,July 01 2019,Brooklyn,Clinton Hill
20702398,50,"Bronx, City Island",Quiet house on City Island,private room,James,June 22 2019,Bronx,City Island
20703786,55,"Brooklyn, East Flatbush",Short Stay Nook,private room,Janelle,June 11 2019,Brooklyn,East Flatbush
20705026,49,"Queens, Flushing",New Clean Private Room In Flushing,private room,Bing,May 29 2019,Queens,Flushing
20707361,97,"Brooklyn, Bushwick",Cozy and romantic 1 bedroom apt near train,entire home/apt,Natalie,July 01 2019,Brooklyn,Bushwick
20707376,95,"Manhattan, Upper West Side",Adorable and homey Central Park apartment,entire home/apt,Taylor,March 24 2019,Manhattan,Upper West Side
20707833,65,"Manhattan, Harlem","Charming, Spacious Private Room in Harlem, NYC",private room,Ella Jane,July 01 2019,Manhattan,Harlem
20708246,50,"Brooklyn, Bushwick",Comfortable bedroom in heart of Bushwick,private room,Art,April 06 2019,Brooklyn,Bushwick
20708619,75,"Brooklyn, Williamsburg",Superhost*Sunny/Private room in 2BR ‚ù§Ô∏èWilliamsburg,private room,Lin,June 21 2019,Brooklyn,Williamsburg
20710208,175,"Brooklyn, Bushwick",Brooklyn Garden Guesthouse *1 block to subway*,entire home/apt,Jenny And Mark,June 18 2019,Brooklyn,Bushwick
20711534,35,"Brooklyn, Bushwick",Lovely bushwick room,private room,Sophie,February 18 2019,Brooklyn,Bushwick
20712652,95,"Manhattan, Upper East Side","Beautiful NYC Room - Upper East Side, NYC",private room,Charles,January 01 2019,Manhattan,Upper East Side
20712708,175,"Manhattan, Gramercy",Gramercy Park Location.. cozy and comfortable!,entire home/apt,Philip,June 27 2019,Manhattan,Gramercy
20713633,180,"Manhattan, Chinatown",Open Loft 1 BR Private Apt in Chinatown,entire home/apt,Jessica,April 30 2019,Manhattan,Chinatown
20714088,55,"Queens, College Point",SPACIOUS CLEAN ROOM 15 MINUTES FROM MAIN STREET,private room,Sandra,June 22 2019,Queens,College Point
20714304,79,"Queens, Ditmars Steinway",Awesome Cozy Room in The Heart of Astoria!,private room,Simon,June 15 2019,Queens,Ditmars Steinway
20714517,30,"Brooklyn, Flatlands",Brooklyn Palace,private room,Audra,May 31 2019,Brooklyn,Flatlands
20720290,133,"Manhattan, Upper East Side",Sophisticated KING 1 Bedroom Best Location,entire home/apt,Corporate Housing,May 31 2019,Manhattan,Upper East Side
20722067,496,"Brooklyn, Greenpoint",2 Bed BK Duplex w/ terrace & amazing NYC view,entire home/apt,Nicolas,June 24 2019,Brooklyn,Greenpoint
20722247,75,"Manhattan, Chelsea",Private Bedroom in the Heart of Chelsea (3FL/3FR ),private room,Elsa,May 11 2019,Manhattan,Chelsea
20723015,100,"Manhattan, East Village",Welcome to YURT -- beautiful room in East Village,private room,Sarah,May 23 2019,Manhattan,East Village
20725759,30,"Brooklyn, Bedford-Stuyvesant","Sunny & Modern Room in Brooklyn, NY",private room,Marzian,January 02 2019,Brooklyn,Bedford-Stuyvesant
20726517,195,"Brooklyn, Williamsburg",Penthouse - 2 Floors with Private Outdoor Patio,entire home/apt,Christopher,February 17 2019,Brooklyn,Williamsburg
20728525,150,"Queens, Jamaica",Lovely Contemporary Home away from Home,entire home/apt,Nicole,June 30 2019,Queens,Jamaica
20729133,49,"Brooklyn, Bedford-Stuyvesant",Cool Brownstone for September,private room,Hunter,April 28 2019,Brooklyn,Bedford-Stuyvesant
20729174,95,"Brooklyn, East Flatbush","Six in the City, Stay in Brooklyn Tour New York!",entire home/apt,Sofia,July 02 2019,Brooklyn,East Flatbush
20729216,109,"Staten Island, St. George",Whole Apt/Private Entry/Free Parking,entire home/apt,Karl,July 06 2019,Staten Island,St. George
20729530,105,"Manhattan, Washington Heights","Cozy and elegant apartment in New York, entire apt",entire home/apt,Domingo,July 05 2019,Manhattan,Washington Heights
20729909,120,"Brooklyn, Park Slope",Two-storey Park Slope Apartment,entire home/apt,Morgan,April 28 2019,Brooklyn,Park Slope
20729981,69,"Manhattan, Harlem","Manhattan nyc private room B
15 min F Times Square",private room,Eliahu,January 02 2019,Manhattan,Harlem
20738759,135,"Brooklyn, Brooklyn Heights",Sun-Filled Cobble Hill Loft,entire home/apt,Lily,May 05 2019,Brooklyn,Brooklyn Heights
20739147,100,"Brooklyn, Bushwick",Beautiful room+PRIVATE BATHROOM | 20m to Manhattan,private room,Alina,March 31 2019,Brooklyn,Bushwick
20741446,87,"Manhattan, Inwood","Colorful, Open and Spacious 1br in Inwood!",entire home/apt,Lulu,May 29 2019,Manhattan,Inwood
20743194,90,"Manhattan, Harlem",Comfy room in Manhattan 4 blocks from central park,private room,Elias,July 02 2019,Manhattan,Harlem
20743305,60,"Brooklyn, Bushwick","Luxury room w/ balcony, 5 mins to subway",private room,Maya,April 16 2019,Brooklyn,Bushwick
20743703,50,"Brooklyn, Crown Heights",Home away from home in Brooklyn,private room,Sarah,June 21 2019,Brooklyn,Crown Heights
20744284,85,"Brooklyn, Kensington",Sunny Room in Kensington,private room,Jennifer,June 30 2019,Brooklyn,Kensington
20744654,125,"Brooklyn, Park Slope",Cozy studio in Park Slope,entire home/apt,Fourth,July 01 2019,Brooklyn,Park Slope
20744948,45,"Queens, Rosedale",Cheap Large Bedroom w/WorkDesk- 10min to JFK/Mall,private room,Guelma,May 14 2019,Queens,Rosedale
20745174,89,"Manhattan, Upper East Side",Room with PRIVATE entrance! Welcome to Upper east!,private room,Milica,June 30 2019,Manhattan,Upper East Side
20745223,50,"Brooklyn, Flatbush","Flatbush - Ditmas Park, Brooklyn, NY",private room,Mauro,June 28 2019,Brooklyn,Flatbush
20745276,120,"Queens, Long Island City","DaDukes ""DC""",private room,Alberto,June 19 2019,Queens,Long Island City
20746887,60,"Manhattan, Inwood","Spacious bedroom, next to Subway, mins to park!",private room,Ana,June 24 2019,Manhattan,Inwood
20754847,47,"Brooklyn, East Flatbush",Super Comfy Double Bed in new 2 story house!,private room,Beth,June 23 2019,Brooklyn,East Flatbush
20755975,55,"Queens, Richmond Hill",Comfy Clean Room Near JFK,private room,Juan David,January 01 2019,Queens,Richmond Hill
20759183,75,"Queens, Rego Park",Airy room 2 beds 40 min to Man. Midway LGA/JFK,private room,Mel & Ruth,March 24 2019,Queens,Rego Park
20760187,160,"Brooklyn, Bedford-Stuyvesant",Warm Duplex in a Brownstone,entire home/apt,Roland,June 05 2019,Brooklyn,Bedford-Stuyvesant
20760640,170,"Queens, Ridgewood","20 Min to Manhattan, in the Heart of Ridgewood",entire home/apt,Jonathan,January 05 2019,Queens,Ridgewood
20761244,95,"Brooklyn, Williamsburg",Best location Large Room in the Heart of Wbrg!,private room,Brian,June 06 2019,Brooklyn,Williamsburg
20761266,62,"Brooklyn, Bedford-Stuyvesant",Spacious Brooklyn Bedroom Close to Manhattan et al,private room,Nick,June 21 2019,Brooklyn,Bedford-Stuyvesant
20761296,45,"Queens, Astoria",Huge Room in Beautiful New Renovated Apartment,private room,Bryan,June 19 2019,Queens,Astoria
20761404,100,"Manhattan, Hell's Kitchen",Cozy Studio,entire home/apt,Jeniffer,June 02 2019,Manhattan,Hell's Kitchen
20761768,211,"Manhattan, Upper East Side","$6,500 p/m or short term, 5 Star, LUX, Clean, Big",entire home/apt,Hutch,June 29 2019,Manhattan,Upper East Side
20761776,100,"Brooklyn, Park Slope",Newly Renovated Apartment in the Heart of Brooklyn,entire home/apt,Maiya,May 28 2019,Brooklyn,Park Slope
20762089,250,"Brooklyn, Boerum Hill",Charming Boerum Hill Private 2 Bdrm Apt,entire home/apt,Tirinda,July 02 2019,Brooklyn,Boerum Hill
20763209,145,"Manhattan, Chinatown",Clean Chinatown Studio,entire home/apt,Frances,June 10 2019,Manhattan,Chinatown
20763432,116,"Brooklyn, Greenpoint",Boutique Hotel-Like Room in Brooklyn With A View,private room,Samantha,May 26 2019,Brooklyn,Greenpoint
20763577,50,"Manhattan, Harlem",Perfect room for female/steps to Ctral Park+subway,private room,Jennifer,May 08 2019,Manhattan,Harlem
20763877,175,"Brooklyn, Bedford-Stuyvesant",Charming 1BR in Lively Bed-Stuy neighborhood,entire home/apt,Yomi,January 01 2019,Brooklyn,Bedford-Stuyvesant
20770222,246,"Queens, St. Albans",Clean Comfy 2 Bedrooms with 2. Bathrooms sleeps 6,entire home/apt,Joy,March 24 2019,Queens,St. Albans
20770969,99,"Manhattan, East Village",<3 Summer in East Village! BEST DEAL,entire home/apt,Emily,June 23 2019,Manhattan,East Village
20772071,62,"Bronx, Highbridge",Clean room across the street from the high bridge,private room,Nahuel,June 16 2019,Bronx,Highbridge
20772204,55,"Bronx, Wakefield","NO XTRA FEES, 30 min To Grand Central:Pvt Entrance",private room,Shera,June 30 2019,Bronx,Wakefield
20772583,150,"Manhattan, Harlem",Luxury Apt in the heart of Harlem,entire home/apt,David,May 24 2019,Manhattan,Harlem
20773084,42,"Bronx, Highbridge",Lovely room across the street from high bridge.,private room,Nahuel,May 19 2019,Bronx,Highbridge
20773149,42,"Bronx, Highbridge",Nice room across the street from the high bridge.,private room,Nahuel,June 24 2019,Bronx,Highbridge
20773211,50,"Manhattan, Washington Heights","Quiet, Comfortable room near A Express Train",private room,Susan,July 02 2019,Manhattan,Washington Heights
20773223,69,"Manhattan, Harlem","Manhattan nyc private room C
15 min F Times Square",private room,Eliahu,June 13 2019,Manhattan,Harlem
20775039,145,"Manhattan, Hell's Kitchen",Great Location - 1BR/Times Square/Hell's Kitchen,entire home/apt,Andrew T,June 16 2019,Manhattan,Hell's Kitchen
20780688,135,"Manhattan, Hell's Kitchen",Small studio in the heart of hells kitchen,entire home/apt,Micipsa,June 10 2019,Manhattan,Hell's Kitchen
20783233,49,"Brooklyn, Bushwick",Quirky apt in great area,private room,Sarah,June 17 2019,Brooklyn,Bushwick
20786225,88,"Manhattan, East Harlem",1 Bedroom for rent -Gorgeous East Harlem Apartment,private room,Zaza,May 27 2019,Manhattan,East Harlem
20788041,60,"Brooklyn, Crown Heights",Brick City,private room,Wesly/Jessica,May 31 2019,Brooklyn,Crown Heights
20788446,58,"Brooklyn, Bushwick",Writer's Haven in Prime Bushwick,private room,Lux,July 07 2019,Brooklyn,Bushwick
20788473,90,"Brooklyn, Canarsie",Basin Homes,entire home/apt,Audlyn,July 06 2019,Brooklyn,Canarsie
20788666,65,"Manhattan, Marble Hill",Manhattan Marble Hill Private Sleep'n Suites,private room,Randy,June 14 2019,Manhattan,Marble Hill
20793502,95,"Brooklyn, Bedford-Stuyvesant",Beautiful Private Bedroom with Balcony,private room,Mauro,June 30 2019,Brooklyn,Bedford-Stuyvesant
20794628,210,"Brooklyn, Greenpoint",Williamsburg-Greenpoint Loft,entire home/apt,Aaron,June 22 2019,Brooklyn,Greenpoint
20796126,269,"Manhattan, West Village","Bright, Clean + Beautiful West Village 1 Bedroom",entire home/apt,Cyrus,March 11 2019,Manhattan,West Village
20796595,70,"Manhattan, Harlem",Nice Room in the upper west Manhathan,private room,Cesar,June 23 2019,Manhattan,Harlem
20799032,422,"Manhattan, Midtown",Luxury 2 Bedroom Empire Loft,entire home/apt,Patricia,June 16 2019,Manhattan,Midtown
20799199,250,"Manhattan, Chinatown",Designer's Chinatown Loft,entire home/apt,Tess,July 06 2019,Manhattan,Chinatown
20800449,65,"Manhattan, Harlem",Sweet Cozy Bedroom with No Cleaning Fee : ),private room,Marvis,June 15 2019,Manhattan,Harlem
20801754,45,"Queens, Astoria",Our Astoria Apartment - (Long Term Rental),private room,Michael,June 30 2019,Queens,Astoria
20801864,40,"Bronx, Clason Point",Welcome to a beautiful House in Quiet Bronx,private room,Mercedes,May 19 2019,Bronx,Clason Point
20803845,100,"Brooklyn, Park Slope",Newly Renovated Apartment in the Heart of Brooklyn,private room,Josh,July 07 2019,Brooklyn,Park Slope
20804049,58,"Queens, Rosedale",Clean apartment-styled space. 10min from JFK.,private room,Daré,July 04 2019,Queens,Rosedale
20804915,80,"Queens, Astoria",Sunny Private Bedroom in a Luxurious Apartment,private room,Ismail,June 03 2019,Queens,Astoria
20805520,65,"Manhattan, Washington Heights",Manhattan room with a fire escape!,private room,Elina,July 06 2019,Manhattan,Washington Heights
20811403,100,"Queens, Forest Hills",Large Studio in Forest Hills,entire home/apt,Renee,January 01 2019,Queens,Forest Hills
20812365,245,"Manhattan, Morningside Heights",Cozy apartment,entire home/apt,Omar,July 05 2019,Manhattan,Morningside Heights
20812387,80,"Brooklyn, Crown Heights",Cozy Studio In Crown Heights,entire home/apt,Kyle,June 23 2019,Brooklyn,Crown Heights
20812587,110,"Brooklyn, Prospect-Lefferts Gardens","Brooklyn At Its Best, Too!",private room,Ainslie And John,May 13 2019,Brooklyn,Prospect-Lefferts Gardens
20814067,55,"Queens, St. Albans",Queens 20 mins to subway- 15 mins JFK- walk to bus,private room,Beverley,July 06 2019,Queens,St. Albans
20815456,120,"Brooklyn, Prospect Heights","Quiet/Modern Triplex loft, steps to prospect park!",private room,Andrea,July 03 2019,Brooklyn,Prospect Heights
20816828,100,"Brooklyn, Flatlands",Spacious Split Level  Apartment,entire home/apt,Maggy,July 01 2019,Brooklyn,Flatlands
20816972,59,"Brooklyn, Bushwick",House of Moon Dog,private room,Eli,June 24 2019,Brooklyn,Bushwick
20817201,50,"Brooklyn, Williamsburg",Private Room in Trendy Williamsburg Loft,private room,Sam,June 20 2019,Brooklyn,Williamsburg
20817614,45,"Bronx, University Heights",Room o4,private room,Justine,May 26 2019,Bronx,University Heights
20818955,49,"Queens, Woodhaven",Cozy Room in a Friendly House CLOSE TO SUBWAY,private room,Lise,May 19 2019,Queens,Woodhaven
20819020,55,"Manhattan, Harlem",Cozy & Charming Uptown NYC Bedroom Near Subway,private room,Carla,April 21 2019,Manhattan,Harlem
20819116,69,"Queens, Corona",My Little Cottage,entire home/apt,Kimberly,July 07 2019,Queens,Corona
20820417,300,"Manhattan, East Harlem",The Penthouse,entire home/apt,Eric,June 02 2019,Manhattan,East Harlem
20821762,145,"Brooklyn, Greenpoint",Sunny apartment in the heart of trendy Greenpoint,entire home/apt,Chris,May 25 2019,Brooklyn,Greenpoint
20823125,170,"Manhattan, East Village",PRISTINE STUDIO IN THE HEART OF THE E.  VILLAGE,entire home/apt,Luz,May 24 2019,Manhattan,East Village
20825876,95,"Queens, Astoria",Lo Studio/15 min central park/wifi+ street parking,entire home/apt,Ez,June 23 2019,Queens,Astoria
20826700,150,"Manhattan, East Village",Suite Di CLASSE East village-free Str.parking+wifi,entire home/apt,Ez,June 24 2019,Manhattan,East Village
20827801,70,"Brooklyn, Crown Heights",The ocean view room size 12x14,private room,Denise,January 01 2019,Brooklyn,Crown Heights
20828460,130,"Manhattan, Hell's Kitchen",Midtown Apt. with a great view and everything near,private room,Samantha,January 15 2019,Manhattan,Hell's Kitchen
20830442,60,"Bronx, Claremont Village",Cozy room in lovely apartment close to subway,private room,Farrel,July 07 2019,Bronx,Claremont Village
20832523,35,"Bronx, Concourse",cozy & clean room in the Bronx,private room,Bonissat,June 25 2019,Bronx,Concourse
20832768,179,"Queens, Astoria",Astoria apartment near Manhattan/LaGuardia,entire home/apt,Zachary,April 22 2019,Queens,Astoria
20833958,65,"Brooklyn, Crown Heights",The Peach Room,private room,Denise,June 09 2019,Brooklyn,Crown Heights
20835314,90,"Brooklyn, Williamsburg",My studio,entire home/apt,Rubén,January 04 2019,Brooklyn,Williamsburg
20835909,111,"Queens, Flushing","2017 Renovated Central Flushing, NYCÊ≥ïÊãâÁõõ‰∏≠ÂøÉÁöÑÊñ∞Ë£Ö‰øÆÊàøWifi",entire home/apt,M,April 15 2019,Queens,Flushing
